,causal,causal,noncausal,noncausal,total,total,symmetry,symmetry
,train,validation,train,validation,train,validation,train,validation
0,1.0,1.0,0.0,0.0,0.5,0.5,0.5002755387765296,0.5008079280989766
1,0.678125,0.7,0.240625,0.2375,0.459375,0.46875,0.5004592692482805,0.5003679606364573
2,0.6875,0.7,0.196875,0.15,0.4421875,0.425,0.5017679212493376,0.5019897853124302
3,0.878125,0.875,0.015625,0.0125,0.446875,0.44375,0.5057673288955876,0.5066052201946949
4,0.740625,0.725,0.084375,0.1125,0.4125,0.41875,0.5120676834932884,0.5123007747998554
5,0.878125,0.8625,0.025,0.0375,0.4515625,0.45,0.5161809266771458,0.5122508483477528
6,0.50625,0.5875,0.35,0.3125,0.428125,0.45,0.5160336989429155,0.5110657362684938
7,0.6625,0.7,0.203125,0.2375,0.4328125,0.46875,0.526998449883774,0.5194264908039188
8,0.53125,0.5375,0.315625,0.3375,0.4234375,0.4375,0.5349871218252853,0.5217512540529388
9,0.75625,0.7875,0.1,0.0875,0.428125,0.4375,0.5531295017131533,0.538198294071863
10,0.728125,0.7875,0.1125,0.1875,0.4203125,0.4875,0.5443948289699161,0.5154111578751376
