,causal,causal,noncausal,noncausal,total,total,symmetry,symmetry
,train,validation,train,validation,train,validation,train,validation
0,0.0,0.0,1.0,1.0,0.5,0.5,0.49955668809380205,0.4996886473215042
1,0.04375,0.05,0.75,0.7875,0.396875,0.41875,0.505827460610211,0.5073335748147237
2,0.19375,0.225,0.415625,0.4125,0.3046875,0.31875,0.5089352211552529,0.51118599662659
3,0.096875,0.125,0.54375,0.5625,0.3203125,0.34375,0.5103615268160533,0.512960232231948
4,0.25625,0.2125,0.34375,0.275,0.3,0.24375,0.5121216383970028,0.5148472844570404
5,0.596875,0.5125,0.0875,0.1,0.3421875,0.30625,0.5137770528367225,0.5169297225708318
6,0.584375,0.5,0.096875,0.1125,0.340625,0.30625,0.5148353700247593,0.5179972479522253
7,0.5375,0.5,0.1125,0.1125,0.325,0.30625,0.5162462417391984,0.5194213186351637
8,0.296875,0.25,0.26875,0.2375,0.2828125,0.24375,0.5166772243588964,0.5195203658132586
9,0.359375,0.3375,0.203125,0.2375,0.28125,0.2875,0.5193089971394584,0.5226802991279269
10,0.25625,0.2125,0.3,0.275,0.278125,0.24375,0.5199839429242111,0.5235979785208464
