,causal,causal,noncausal,noncausal,total,total,symmetry,symmetry
,train,validation,train,validation,train,validation,train,validation
0,0.0,0.0,1.0,1.0,0.5,0.5,0.5009143963520843,0.5011146748737648
1,0.746875,0.75,0.23125,0.2375,0.4890625,0.49375,0.500016978570293,0.4999930855195755
2,0.928125,0.95,0.0875,0.0875,0.5078125,0.51875,0.5000552449870733,0.4998467720577812
3,0.86875,0.9125,0.134375,0.1375,0.5015625,0.525,0.5000480876542899,0.4997429481659813
4,0.903125,0.9375,0.109375,0.1,0.50625,0.51875,0.500042763845635,0.49969879709743453
5,0.921875,0.9375,0.090625,0.1,0.50625,0.51875,0.5003250615832625,0.4998342847804237
6,0.859375,0.8625,0.13125,0.125,0.4953125,0.49375,0.5006221799058006,0.500184487243251
7,0.940625,0.95,0.046875,0.05,0.49375,0.5,0.5009586038135007,0.5005169211585625
8,0.809375,0.825,0.153125,0.1625,0.48125,0.49375,0.5014949842306831,0.5010485423885342
9,0.959375,1.0,0.015625,0.025,0.4875,0.5125,0.5012857840296643,0.5005229957439079
10,0.815625,0.85,0.1375,0.1375,0.4765625,0.49375,0.5014709552024321,0.5007987275623712
