,causal,causal,noncausal,noncausal,total,total,symmetry,symmetry
,train,validation,train,validation,train,validation,train,validation
0,1.0,1.0,0.0,0.0,0.5,0.5,0.49883891238558703,0.49882477332786285
1,0.70625,0.7,0.246875,0.1875,0.4765625,0.44375,0.5002434766526012,0.49990068680249566
2,0.734375,0.7625,0.1875,0.175,0.4609375,0.46875,0.5007207332639961,0.5000868204855239
3,0.646875,0.675,0.25625,0.2,0.4515625,0.4375,0.5011894621548083,0.5006519851936875
4,0.63125,0.65,0.2625,0.2,0.446875,0.425,0.5015925488489203,0.5010934910266697
5,0.634375,0.6625,0.234375,0.1875,0.434375,0.425,0.5018552617546683,0.5014000094156715
6,0.371875,0.4625,0.4875,0.5625,0.4296875,0.5125,0.5021922783920221,0.5018709722224335
7,0.41875,0.5125,0.396875,0.375,0.4078125,0.44375,0.5025344569508757,0.5021937357857855
8,0.640625,0.6875,0.171875,0.125,0.40625,0.40625,0.5027865713963681,0.5024930774209103
9,0.36875,0.4375,0.41875,0.4375,0.39375,0.4375,0.5030787858880709,0.5030367146734994
10,0.45625,0.5,0.328125,0.3,0.3921875,0.4,0.5033811317525357,0.5032468351052597
