,causal,causal,noncausal,noncausal,total,total,symmetry,symmetry
,train,validation,train,validation,train,validation,train,validation
0,0.0,0.0,1.0,1.0,0.5,0.5,0.5005158746390823,0.5003978642199194
1,0.909375,0.9375,0.009375,0.0,0.459375,0.46875,0.5047698503597087,0.5052879478952109
2,0.98125,0.975,0.0,0.0,0.490625,0.4875,0.5061092246277497,0.5044290957554065
3,0.78125,0.8,0.046875,0.0625,0.4140625,0.43125,0.5140204438879323,0.5110696299043356
4,0.990625,0.975,0.003125,0.0,0.496875,0.4875,0.5155935879255799,0.5095219034720019
5,0.984375,0.975,0.00625,0.0125,0.4953125,0.49375,0.5191523439337205,0.5074825529382847
6,0.93125,0.9375,0.009375,0.0375,0.4703125,0.4875,0.5231675369353276,0.5113014537734525
7,0.9625,0.95,0.0125,0.0,0.4875,0.475,0.5262403516696716,0.5140695445239457
8,0.99375,1.0,0.003125,0.0,0.4984375,0.5,0.5192531990422866,0.5050489150606106
9,0.984375,0.975,0.003125,0.0125,0.49375,0.49375,0.5233384426256252,0.5054099249238456
10,0.9875,0.975,0.003125,0.0,0.4953125,0.4875,0.5229668766933113,0.5046594382388117
