,causal,causal,noncausal,noncausal,total,total,symmetry,symmetry
,train,validation,train,validation,train,validation,train,validation
0,1.0,1.0,0.0,0.0,0.5,0.5,0.5005899894769238,0.5012105034216896
1,0.996875,1.0,0.00625,0.0,0.5015625,0.5,0.5010481198363408,0.5012533110649354
2,0.8125,0.85,0.11875,0.1375,0.465625,0.49375,0.5014314264904295,0.5015189507599691
3,0.628125,0.6625,0.265625,0.2875,0.446875,0.475,0.5017327106823155,0.5019700446273817
4,0.5875,0.6125,0.296875,0.3125,0.4421875,0.4625,0.5022412396751799,0.5022738266902534
5,0.515625,0.5625,0.36875,0.3875,0.4421875,0.475,0.5023388975522385,0.5022358833028013
6,0.3125,0.2875,0.559375,0.55,0.4359375,0.41875,0.502566872325112,0.5024446118781946
7,0.49375,0.5375,0.371875,0.425,0.4328125,0.48125,0.5027214387891098,0.5026199648338352
8,0.578125,0.65,0.26875,0.2375,0.4234375,0.44375,0.5032274180273886,0.5030528743676466
9,0.559375,0.6125,0.278125,0.275,0.41875,0.44375,0.5032605939171367,0.5029979442938293
10,0.60625,0.65,0.234375,0.225,0.4203125,0.4375,0.5034442258527166,0.503125734497598
