,causal,causal,noncausal,noncausal,total,total,symmetry,symmetry
,train,validation,train,validation,train,validation,train,validation
0,1.0,1.0,0.0,0.0,0.5,0.5,0.5014048808122791,0.5017509379424421
1,0.66875,0.7125,0.190625,0.25,0.4296875,0.48125,0.501224682436757,0.5016010384396864
2,0.246875,0.25,0.74375,0.675,0.4953125,0.4625,0.5014498947275072,0.5019448459880373
3,0.46875,0.4375,0.446875,0.375,0.4578125,0.40625,0.5016672907627479,0.5021722819732943
4,0.521875,0.5125,0.29375,0.325,0.4078125,0.41875,0.5019227268459471,0.5024705083101483
5,0.39375,0.3875,0.496875,0.4375,0.4453125,0.4125,0.5021005004379905,0.5027019449728731
6,0.43125,0.4125,0.446875,0.4,0.4390625,0.40625,0.5022803456807512,0.5029852564455328
7,0.303125,0.25,0.578125,0.5,0.440625,0.375,0.5024983370454679,0.503265991852669
8,0.415625,0.3625,0.4375,0.3875,0.4265625,0.375,0.5027093363451566,0.5035689886153463
9,0.528125,0.55,0.275,0.2625,0.4015625,0.40625,0.5028495905259817,0.5037317267701009
10,0.35,0.3,0.48125,0.4625,0.415625,0.38125,0.5030529454481897,0.5039750163936277
